[INFO] [1635290356.361769]: time = 0.8921, name = left_s0,  value = -0.63814
[INFO] [1635290356.394101]: time = 0.9242, name = right_s1,  value = -0.16299
[INFO] [1635290356.394444]: time = 0.9242, name = right_e0,  value = 0.08130
[INFO] [1635290356.394786]: time = 0.9242, name = right_e1,  value = 1.81432
[INFO] [1635290356.395123]: time = 0.9242, name = right_w0,  value = 0.17986
[INFO] [1635290356.395513]: time = 0.9242, name = right_w1,  value = -0.24122
[INFO] [1635290356.395875]: time = 0.9242, name = right_w2,  value = -2.00338
[INFO] [1635290356.401312]: time = 0.9318, name = left_s0,  value = -0.63814
[INFO] [1635290356.401787]: time = 0.9318, name = left_s1,  value = -0.15263
[INFO] [1635290356.402131]: time = 0.9318, name = left_e0,  value = -0.07555
[INFO] [1635290356.402474]: time = 0.9318, name = left_e1,  value = 1.78594
[INFO] [1635290356.402797]: time = 0.9318, name = left_w0,  value = -0.25886
[INFO] [1635290356.403124]: time = 0.9318, name = left_w1,  value = -0.27228
[INFO] [1635290356.403535]: time = 0.9318, name = left_w2,  value = 2.00875
[INFO] [1635290356.403907]: time = 0.9344, name = right_s0,  value = 0.63660
[INFO] [1635290356.404302]: time = 0.9344, name = right_s1,  value = -0.16299
[INFO] [1635290356.404642]: time = 0.9344, name = right_e0,  value = 0.08283
[INFO] [1635290356.405006]: time = 0.9344, name = right_e1,  value = 1.81585
[INFO] [1635290356.405334]: time = 0.9344, name = right_w0,  value = 0.16605
[INFO] [1635290356.405669]: time = 0.9344, name = right_w1,  value = -0.24850
[INFO] [1635290356.405994]: time = 0.9344, name = right_w2,  value = -2.00415
[INFO] [1635290356.411365]: time = 0.9417, name = left_s0,  value = -0.63737
[INFO] [1635290356.411733]: time = 0.9417, name = left_s1,  value = -0.15340
[INFO] [1635290356.412073]: time = 0.9417, name = left_e0,  value = -0.07478
[INFO] [1635290356.412415]: time = 0.9417, name = left_e1,  value = 1.78785
[INFO] [1635290356.412771]: time = 0.9417, name = left_w0,  value = -0.25924
[INFO] [1635290356.413101]: time = 0.9417, name = left_w1,  value = -0.27612
[INFO] [1635290356.413422]: time = 0.9417, name = left_w2,  value = 2.00798
[INFO] [1635290356.413761]: time = 0.9442, name = right_s0,  value = 0.63545
[INFO] [1635290356.414110]: time = 0.9442, name = right_s1,  value = -0.16414
[INFO] [1635290356.414455]: time = 0.9442, name = right_e0,  value = 0.08360
[INFO] [1635290356.414807]: time = 0.9442, name = right_e1,  value = 1.81700
[INFO] [1635290356.415140]: time = 0.9442, name = right_w0,  value = 0.14995
[INFO] [1635290356.415462]: time = 0.9442, name = right_w1,  value = -0.25426
[INFO] [1635290356.415791]: time = 0.9442, name = right_w2,  value = -2.00376
[INFO] [1635290356.421298]: time = 0.9517, name = left_s0,  value = -0.63699
[INFO] [1635290356.421926]: time = 0.9517, name = left_s1,  value = -0.15378
[INFO] [1635290356.422253]: time = 0.9517, name = left_e0,  value = -0.07555
[INFO] [1635290356.422591]: time = 0.9517, name = left_e1,  value = 1.79054
[INFO] [1635290356.422912]: time = 0.9517, name = left_w0,  value = -0.25924
[INFO] [1635290356.423247]: time = 0.9517, name = left_w1,  value = -0.27842
[INFO] [1635290356.423655]: time = 0.9517, name = left_w2,  value = 2.00913
[INFO] [1635290356.424005]: time = 0.9545, name = right_s0,  value = 0.63584
[INFO] [1635290356.424319]: time = 0.9545, name = right_s1,  value = -0.16337
[INFO] [1635290356.424638]: time = 0.9545, name = right_e0,  value = 0.08514
[INFO] [1635290356.424954]: time = 0.9545, name = right_e1,  value = 1.81623
[INFO] [1635290356.425296]: time = 0.9545, name = right_w0,  value = 0.13269
[INFO] [1635290356.425620]: time = 0.9545, name = right_w1,  value = -0.25733
[INFO] [1635290356.425939]: time = 0.9545, name = right_w2,  value = -2.00300
[INFO] [1635290356.431317]: time = 0.9618, name = left_s0,  value = -0.63737
[INFO] [1635290356.431867]: time = 0.9618, name = left_s1,  value = -0.15417
[INFO] [1635290356.432204]: time = 0.9618, name = left_e0,  value = -0.07517
[INFO] [1635290356.432601]: time = 0.9618, name = left_e1,  value = 1.79246
[INFO] [1635290356.432946]: time = 0.9618, name = left_w0,  value = -0.25886
[INFO] [1635290356.433277]: time = 0.9618, name = left_w1,  value = -0.27842
[INFO] [1635290356.433614]: time = 0.9618, name = left_w2,  value = 2.00798
[INFO] [1635290356.434291]: time = 0.9648, name = right_s0,  value = 0.63584
[INFO] [1635290356.434647]: time = 0.9648, name = right_s1,  value = -0.16567
[INFO] [1635290356.435008]: time = 0.9648, name = right_e0,  value = 0.08590
[INFO] [1635290356.435339]: time = 0.9648, name = right_e1,  value = 1.81547
[INFO] [1635290356.435677]: time = 0.9648, name = right_w0,  value = 0.11236
[INFO] [1635290356.436014]: time = 0.9648, name = right_w1,  value = -0.25809
[INFO] [1635290356.436346]: time = 0.9648, name = right_w2,  value = -2.00261
[INFO] [1635290356.441192]: time = 0.9717, name = left_s0,  value = -0.63814
[INFO] [1635290356.441878]: time = 0.9717, name = left_s1,  value = -0.15493
[INFO] [1635290356.442218]: time = 0.9717, name = left_e0,  value = -0.07555
[INFO] [1635290356.442559]: time = 0.9717, name = left_e1,  value = 1.79437
[INFO] [1635290356.442904]: time = 0.9717, name = left_w0,  value = -0.25924
[INFO] [1635290356.443420]: time = 0.9717, name = left_w1,  value = -0.27765
[INFO] [1635290356.443771]: time = 0.9717, name = left_w2,  value = 2.00913
[INFO] [1635290356.444121]: time = 0.9746, name = right_s0,  value = 0.63392
[INFO] [1635290356.444451]: time = 0.9746, name = right_s1,  value = -0.16490
[INFO] [1635290356.444793]: time = 0.9746, name = right_e0,  value = 0.08667
[INFO] [1635290356.445130]: time = 0.9746, name = right_e1,  value = 1.81355
[INFO] [1635290356.445467]: time = 0.9746, name = right_w0,  value = 0.09050
[INFO] [1635290356.445801]: time = 0.9746, name = right_w1,  value = -0.26001
[INFO] [1635290356.446191]: time = 0.9746, name = right_w2,  value = -2.00338
[INFO] [1635290356.451208]: time = 0.9817, name = left_s0,  value = -0.63852
[INFO] [1635290356.451849]: time = 0.9817, name = left_s1,  value = -0.15532
[INFO] [1635290356.452155]: time = 0.9817, name = left_e0,  value = -0.07517
[INFO] [1635290356.452470]: time = 0.9817, name = left_e1,  value = 1.79514
[INFO] [1635290356.452776]: time = 0.9817, name = left_w0,  value = -0.25886
[INFO] [1635290356.453076]: time = 0.9817, name = left_w1,  value = -0.27497
[INFO] [1635290356.453389]: time = 0.9817, name = left_w2,  value = 2.00875
[INFO] [1635290356.453715]: time = 0.9842, name = right_s0,  value = 0.63392
[INFO] [1635290356.454022]: time = 0.9842, name = right_s1,  value = -0.16452
[INFO] [1635290356.454329]: time = 0.9842, name = right_e0,  value = 0.08820
[INFO] [1635290356.454636]: time = 0.9842, name = right_e1,  value = 1.81125
[INFO] [1635290356.454946]: time = 0.9842, name = right_w0,  value = 0.06865
[INFO] [1635290356.455256]: time = 0.9842, name = right_w1,  value = -0.26308
[INFO] [1635290356.455572]: time = 0.9842, name = right_w2,  value = -2.00261
[INFO] [1635290356.461260]: time = 0.9917, name = left_s0,  value = -0.63737
[INFO] [1635290356.462338]: time = 0.9917, name = left_s1,  value = -0.15455
[INFO] [1635290356.463025]: time = 0.9917, name = left_e0,  value = -0.07478
[INFO] [1635290356.463686]: time = 0.9917, name = left_e1,  value = 1.79667
[INFO] [1635290356.464225]: time = 0.9917, name = left_w0,  value = -0.25924
[INFO] [1635290356.464768]: time = 0.9917, name = left_w1,  value = -0.27113
[INFO] [1635290356.465391]: time = 0.9917, name = left_w2,  value = 2.00875
[INFO] [1635290356.465868]: time = 0.9963, name = right_s0,  value = 0.63353
[INFO] [1635290356.466259]: time = 0.9963, name = right_s1,  value = -0.16644
[INFO] [1635290356.466635]: time = 0.9963, name = right_e0,  value = 0.08974
[INFO] [1635290356.466939]: time = 0.9963, name = right_e1,  value = 1.80895
[INFO] [1635290356.467655]: time = 0.9963, name = right_w0,  value = 0.04755
[INFO] [1635290356.467906]: time = 0.9963, name = right_w1,  value = -0.26730
[INFO] [1635290356.468141]: time = 0.9963, name = right_w2,  value = -2.00300
[INFO] [1635290356.471421]: time = 1.0019, name = left_s0,  value = -0.63775
[INFO] [1635290356.471809]: time = 1.0019, name = left_s1,  value = -0.15532
[INFO] [1635290356.472080]: time = 1.0019, name = left_e0,  value = -0.07401
[INFO] [1635290356.472336]: time = 1.0019, name = left_e1,  value = 1.79783
[INFO] [1635290356.472549]: time = 1.0019, name = left_w0,  value = -0.25963
[INFO] [1635290356.472777]: time = 1.0019, name = left_w1,  value = -0.26576
[INFO] [1635290356.473048]: time = 1.0019, name = left_w2,  value = 2.00836
[INFO] [1635290356.473280]: time = 1.0038, name = right_s0,  value = 0.63315
[INFO] [1635290356.473494]: time = 1.0038, name = right_s1,  value = -0.16759
[INFO] [1635290356.473709]: time = 1.0038, name = right_e0,  value = 0.09127
[INFO] [1635290356.473925]: time = 1.0038, name = right_e1,  value = 1.80588
[INFO] [1635290356.474136]: time = 1.0038, name = right_w0,  value = 0.02569
[INFO] [1635290356.474341]: time = 1.0038, name = right_w1,  value = -0.26960
[INFO] [1635290356.474543]: time = 1.0038, name = right_w2,  value = -2.00261
[INFO] [1635290356.481551]: time = 1.0120, name = left_s0,  value = -0.63699
[INFO] [1635290356.481907]: time = 1.0120, name = left_s1,  value = -0.15608
[INFO] [1635290356.482308]: time = 1.0120, name = left_e0,  value = -0.07440
[INFO] [1635290356.482614]: time = 1.0120, name = left_e1,  value = 1.79859
[INFO] [1635290356.482840]: time = 1.0120, name = left_w0,  value = -0.25963
[INFO] [1635290356.483091]: time = 1.0120, name = left_w1,  value = -0.26269
[INFO] [1635290356.483377]: time = 1.0120, name = left_w2,  value = 2.00913
[INFO] [1635290356.483634]: time = 1.0141, name = right_s0,  value = 0.63392
[INFO] [1635290356.483848]: time = 1.0141, name = right_s1,  value = -0.16720
[INFO] [1635290356.484064]: time = 1.0141, name = right_e0,  value = 0.09242
[INFO] [1635290356.484282]: time = 1.0141, name = right_e1,  value = 1.80281
[INFO] [1635290356.484495]: time = 1.0141, name = right_w0,  value = 0.00307
[INFO] [1635290356.484709]: time = 1.0141, name = right_w1,  value = -0.27075
[INFO] [1635290356.484929]: time = 1.0141, name = right_w2,  value = -2.00338
[INFO] [1635290356.491198]: time = 1.0217, name = left_s0,  value = -0.63775
[INFO] [1635290356.491513]: time = 1.0217, name = left_s1,  value = -0.15570
[INFO] [1635290356.491809]: time = 1.0217, name = left_e0,  value = -0.07401
[INFO] [1635290356.492043]: time = 1.0217, name = left_e1,  value = 1.80166
[INFO] [1635290356.492284]: time = 1.0217, name = left_w0,  value = -0.25924
[INFO] [1635290356.492567]: time = 1.0217, name = left_w1,  value = -0.26231
[INFO] [1635290356.492812]: time = 1.0217, name = left_w2,  value = 2.00836
[INFO] [1635290356.493009]: time = 1.0235, name = right_s0,  value = 0.63468
[INFO] [1635290356.493199]: time = 1.0235, name = right_s1,  value = -0.16797
[INFO] [1635290356.493395]: time = 1.0235, name = right_e0,  value = 0.09319
[INFO] [1635290356.493594]: time = 1.0235, name = right_e1,  value = 1.79821
[INFO] [1635290356.493786]: time = 1.0235, name = right_w0,  value = -0.01917
[INFO] [1635290356.493965]: time = 1.0235, name = right_w1,  value = -0.27151
[INFO] [1635290356.494153]: time = 1.0235, name = right_w2,  value = -2.00223
[INFO] [1635290356.501205]: time = 1.0317, name = left_s0,  value = -0.63852
[INFO] [1635290356.501781]: time = 1.0317, name = left_s1,  value = -0.15647
[INFO] [1635290356.502093]: time = 1.0317, name = left_e0,  value = -0.07555
[INFO] [1635290356.502345]: time = 1.0317, name = left_e1,  value = 1.80473
[INFO] [1635290356.502594]: time = 1.0317, name = left_w0,  value = -0.25963
[INFO] [1635290356.502841]: time = 1.0317, name = left_w1,  value = -0.26423
[INFO] [1635290356.503088]: time = 1.0317, name = left_w2,  value = 2.00913
[INFO] [1635290356.503349]: time = 1.0338, name = right_s0,  value = 0.63392
[INFO] [1635290356.503605]: time = 1.0338, name = right_s1,  value = -0.16874
[INFO] [1635290356.503857]: time = 1.0338, name = right_e0,  value = 0.09434
[INFO] [1635290356.504106]: time = 1.0338, name = right_e1,  value = 1.79476
[INFO] [1635290356.504349]: time = 1.0338, name = right_w0,  value = -0.04218
[INFO] [1635290356.504595]: time = 1.0338, name = right_w1,  value = -0.27228
[INFO] [1635290356.504845]: time = 1.0338, name = right_w2,  value = -2.00108
[INFO] [1635290356.512065]: time = 1.0424, name = left_s0,  value = -0.63737
[INFO] [1635290356.512612]: time = 1.0424, name = left_s1,  value = -0.15647
[INFO] [1635290356.513020]: time = 1.0424, name = left_e0,  value = -0.07555
[INFO] [1635290356.513436]: time = 1.0424, name = left_e1,  value = 1.80856
[INFO] [1635290356.513777]: time = 1.0424, name = left_w0,  value = -0.25848
[INFO] [1635290356.514097]: time = 1.0424, name = left_w1,  value = -0.26730
[INFO] [1635290356.514407]: time = 1.0424, name = left_w2,  value = 2.00836
[INFO] [1635290356.514742]: time = 1.0452, name = right_s0,  value = 0.63392
[INFO] [1635290356.515049]: time = 1.0452, name = right_s1,  value = -0.17027
[INFO] [1635290356.515373]: time = 1.0452, name = right_e0,  value = 0.09511
[INFO] [1635290356.515701]: time = 1.0452, name = right_e1,  value = 1.79246
[INFO] [1635290356.516047]: time = 1.0452, name = right_w0,  value = -0.06213
[INFO] [1635290356.516345]: time = 1.0452, name = right_w1,  value = -0.27382
[INFO] [1635290356.516655]: time = 1.0452, name = right_w2,  value = -1.99724
[INFO] [1635290356.521192]: time = 1.0516, name = left_s0,  value = -0.63699
[INFO] [1635290356.521922]: time = 1.0516, name = left_s1,  value = -0.15685
[INFO] [1635290356.522231]: time = 1.0516, name = left_e0,  value = -0.07517
[INFO] [1635290356.522520]: time = 1.0516, name = left_e1,  value = 1.81086
[INFO] [1635290356.522812]: time = 1.0516, name = left_w0,  value = -0.25924
[INFO] [1635290356.523059]: time = 1.0516, name = left_w1,  value = -0.26806
[INFO] [1635290356.523299]: time = 1.0516, name = left_w2,  value = 2.00875
[INFO] [1635290356.523572]: time = 1.0541, name = right_s0,  value = 0.63430
[INFO] [1635290356.523824]: time = 1.0541, name = right_s1,  value = -0.17181
[INFO] [1635290356.524062]: time = 1.0541, name = right_e0,  value = 0.09664
[INFO] [1635290356.524298]: time = 1.0541, name = right_e1,  value = 1.78901
[INFO] [1635290356.524538]: time = 1.0541, name = right_w0,  value = -0.08130
[INFO] [1635290356.524780]: time = 1.0541, name = right_w1,  value = -0.27497
[INFO] [1635290356.525026]: time = 1.0541, name = right_w2,  value = -1.99494
[INFO] [1635290356.531253]: time = 1.0617, name = left_s0,  value = -0.63775
[INFO] [1635290356.531678]: time = 1.0617, name = left_s1,  value = -0.15647
[INFO] [1635290356.531949]: time = 1.0617, name = left_e0,  value = -0.07593
[INFO] [1635290356.532200]: time = 1.0617, name = left_e1,  value = 1.81317
[INFO] [1635290356.532452]: time = 1.0617, name = left_w0,  value = -0.25771
[INFO] [1635290356.532713]: time = 1.0617, name = left_w1,  value = -0.26615
[INFO] [1635290356.532960]: time = 1.0617, name = left_w2,  value = 2.00875
[INFO] [1635290356.533272]: time = 1.0638, name = right_s0,  value = 0.63430
[INFO] [1635290356.533571]: time = 1.0638, name = right_s1,  value = -0.17334
[INFO] [1635290356.533868]: time = 1.0638, name = right_e0,  value = 0.09779
[INFO] [1635290356.534169]: time = 1.0638, name = right_e1,  value = 1.78517
[INFO] [1635290356.534472]: time = 1.0638, name = right_w0,  value = -0.10048
[INFO] [1635290356.534769]: time = 1.0638, name = right_w1,  value = -0.27688
[INFO] [1635290356.535066]: time = 1.0638, name = right_w2,  value = -1.99264
[INFO] [1635290356.541214]: time = 1.0717, name = left_s0,  value = -0.63775
[INFO] [1635290356.541815]: time = 1.0717, name = left_s1,  value = -0.15723
[INFO] [1635290356.542158]: time = 1.0717, name = left_e0,  value = -0.07555
[INFO] [1635290356.542468]: time = 1.0717, name = left_e1,  value = 1.81470
[INFO] [1635290356.542763]: time = 1.0717, name = left_w0,  value = -0.25924
[INFO] [1635290356.543053]: time = 1.0717, name = left_w1,  value = -0.26308
[INFO] [1635290356.543345]: time = 1.0717, name = left_w2,  value = 2.00875
[INFO] [1635290356.543697]: time = 1.0742, name = right_s0,  value = 0.63430
[INFO] [1635290356.544026]: time = 1.0742, name = right_s1,  value = -0.17526
[INFO] [1635290356.544410]: time = 1.0742, name = right_e0,  value = 0.09971
[INFO] [1635290356.544744]: time = 1.0742, name = right_e1,  value = 1.78249
[INFO] [1635290356.545070]: time = 1.0742, name = right_w0,  value = -0.11965
[INFO] [1635290356.545427]: time = 1.0742, name = right_w1,  value = -0.27727
[INFO] [1635290356.545757]: time = 1.0742, name = right_w2,  value = -1.99072
[INFO] [1635290356.551481]: time = 1.0819, name = left_s0,  value = -0.63699
[INFO] [1635290356.551999]: time = 1.0819, name = left_s1,  value = -0.15685
[INFO] [1635290356.552342]: time = 1.0819, name = left_e0,  value = -0.07593
[INFO] [1635290356.552675]: time = 1.0819, name = left_e1,  value = 1.81662
[INFO] [1635290356.552998]: time = 1.0819, name = left_w0,  value = -0.25886
[INFO] [1635290356.553316]: time = 1.0819, name = left_w1,  value = -0.25963
[INFO] [1635290356.553636]: time = 1.0819, name = left_w2,  value = 2.00836
[INFO] [1635290356.553977]: time = 1.0845, name = right_s0,  value = 0.63545
[INFO] [1635290356.554297]: time = 1.0845, name = right_s1,  value = -0.17679
[INFO] [1635290356.554588]: time = 1.0845, name = right_e0,  value = 0.10048
[INFO] [1635290356.554883]: time = 1.0845, name = right_e1,  value = 1.77942
[INFO] [1635290356.555188]: time = 1.0845, name = right_w0,  value = -0.13921
[INFO] [1635290356.555475]: time = 1.0845, name = right_w1,  value = -0.27842
[INFO] [1635290356.555778]: time = 1.0845, name = right_w2,  value = -1.98919
[INFO] [1635290356.561479]: time = 1.0917, name = left_s0,  value = -0.63737
[INFO] [1635290356.561804]: time = 1.0917, name = left_s1,  value = -0.15608
[INFO] [1635290356.562104]: time = 1.0917, name = left_e0,  value = -0.07440
[INFO] [1635290356.562401]: time = 1.0917, name = left_e1,  value = 1.81777
[INFO] [1635290356.562698]: time = 1.0917, name = left_w0,  value = -0.25886
[INFO] [1635290356.562995]: time = 1.0917, name = left_w1,  value = -0.25963
[INFO] [1635290356.563283]: time = 1.0917, name = left_w2,  value = 2.00836
[INFO] [1635290356.563605]: time = 1.0941, name = right_s0,  value = 0.63392
[INFO] [1635290356.563893]: time = 1.0941, name = right_s1,  value = -0.17794
[INFO] [1635290356.564194]: time = 1.0941, name = right_e0,  value = 0.10124
[INFO] [1635290356.564492]: time = 1.0941, name = right_e1,  value = 1.77673
[INFO] [1635290356.564787]: time = 1.0941, name = right_w0,  value = -0.15838
[INFO] [1635290356.565085]: time = 1.0941, name = right_w1,  value = -0.28033
[INFO] [1635290356.565381]: time = 1.0941, name = right_w2,  value = -1.98612
[INFO] [1635290356.571451]: time = 1.1019, name = left_s0,  value = -0.63737
[INFO] [1635290356.571832]: time = 1.1019, name = left_s1,  value = -0.15532
[INFO] [1635290356.572219]: time = 1.1019, name = left_e0,  value = -0.07555
[INFO] [1635290356.572533]: time = 1.1019, name = left_e1,  value = 1.81892
[INFO] [1635290356.572843]: time = 1.1019, name = left_w0,  value = -0.25886
[INFO] [1635290356.573154]: time = 1.1019, name = left_w1,  value = -0.26269
[INFO] [1635290356.573465]: time = 1.1019, name = left_w2,  value = 2.00875
[INFO] [1635290356.573810]: time = 1.1043, name = right_s0,  value = 0.63468
[INFO] [1635290356.574130]: time = 1.1043, name = right_s1,  value = -0.18063
[INFO] [1635290356.574439]: time = 1.1043, name = right_e0,  value = 0.10201
[INFO] [1635290356.574744]: time = 1.1043, name = right_e1,  value = 1.77251
[INFO] [1635290356.575073]: time = 1.1043, name = right_w0,  value = -0.17602
[INFO] [1635290356.575393]: time = 1.1043, name = right_w1,  value = -0.28225
[INFO] [1635290356.575706]: time = 1.1043, name = right_w2,  value = -1.98497
[INFO] [1635290356.581543]: time = 1.1120, name = left_s0,  value = -0.63775
[INFO] [1635290356.582417]: time = 1.1120, name = left_s1,  value = -0.15493
[INFO] [1635290356.582804]: time = 1.1120, name = left_e0,  value = -0.07555
[INFO] [1635290356.583144]: time = 1.1120, name = left_e1,  value = 1.82007
[INFO] [1635290356.583473]: time = 1.1120, name = left_w0,  value = -0.25886
[INFO] [1635290356.583823]: time = 1.1120, name = left_w1,  value = -0.26346
[INFO] [1635290356.584152]: time = 1.1120, name = left_w2,  value = 2.00875
[INFO] [1635290356.584500]: time = 1.1150, name = right_s0,  value = 0.63622
[INFO] [1635290356.584827]: time = 1.1150, name = right_s1,  value = -0.18216
[INFO] [1635290356.585155]: time = 1.1150, name = right_e0,  value = 0.10393
[INFO] [1635290356.585475]: time = 1.1150, name = right_e1,  value = 1.76868
[INFO] [1635290356.585831]: time = 1.1150, name = right_w0,  value = -0.19482
[INFO] [1635290356.586521]: time = 1.1150, name = right_w1,  value = -0.28264
[INFO] [1635290356.586782]: time = 1.1150, name = right_w2,  value = -1.98420
[INFO] [1635290356.591346]: time = 1.1217, name = left_s0,  value = -0.63814
[INFO] [1635290356.591735]: time = 1.1217, name = left_s1,  value = -0.15417
[INFO] [1635290356.592015]: time = 1.1217, name = left_e0,  value = -0.07593
[INFO] [1635290356.592276]: time = 1.1217, name = left_e1,  value = 1.82084
[INFO] [1635290356.592528]: time = 1.1217, name = left_w0,  value = -0.25924
[INFO] [1635290356.592788]: time = 1.1217, name = left_w1,  value = -0.26461
[INFO] [1635290356.593039]: time = 1.1217, name = left_w2,  value = 2.00836
[INFO] [1635290356.593309]: time = 1.1238, name = right_s0,  value = 0.63545
[INFO] [1635290356.593554]: time = 1.1238, name = right_s1,  value = -0.18408
[INFO] [1635290356.593823]: time = 1.1238, name = right_e0,  value = 0.10469
[INFO] [1635290356.594075]: time = 1.1238, name = right_e1,  value = 1.76676
[INFO] [1635290356.594324]: time = 1.1238, name = right_w0,  value = -0.21361
[INFO] [1635290356.594573]: time = 1.1238, name = right_w1,  value = -0.28417
[INFO] [1635290356.594817]: time = 1.1238, name = right_w2,  value = -1.98229
[INFO] [1635290356.601106]: time = 1.1316, name = left_s0,  value = -0.63699
[INFO] [1635290356.602260]: time = 1.1316, name = left_s1,  value = -0.15340
[INFO] [1635290356.602643]: time = 1.1316, name = left_e0,  value = -0.07555
[INFO] [1635290356.603002]: time = 1.1316, name = left_e1,  value = 1.82275
[INFO] [1635290356.603358]: time = 1.1316, name = left_w0,  value = -0.25771
[INFO] [1635290356.603731]: time = 1.1316, name = left_w1,  value = -0.26346
[INFO] [1635290356.604083]: time = 1.1316, name = left_w2,  value = 2.00913
[INFO] [1635290356.604443]: time = 1.1349, name = right_s0,  value = 0.63545
[INFO] [1635290356.604787]: time = 1.1349, name = right_s1,  value = -0.18561
[INFO] [1635290356.605133]: time = 1.1349, name = right_e0,  value = 0.10546
[INFO] [1635290356.605470]: time = 1.1349, name = right_e1,  value = 1.76369
[INFO] [1635290356.605834]: time = 1.1349, name = right_w0,  value = -0.23393
[INFO] [1635290356.606234]: time = 1.1349, name = right_w1,  value = -0.28532
[INFO] [1635290356.606580]: time = 1.1349, name = right_w2,  value = -1.98114
[INFO] [1635290356.611529]: time = 1.1419, name = left_s0,  value = -0.63775
[INFO] [1635290356.612106]: time = 1.1419, name = left_s1,  value = -0.15301
[INFO] [1635290356.612578]: time = 1.1419, name = left_e0,  value = -0.07555
[INFO] [1635290356.612894]: time = 1.1419, name = left_e1,  value = 1.82275
[INFO] [1635290356.613167]: time = 1.1419, name = left_w0,  value = -0.25924
[INFO] [1635290356.613439]: time = 1.1419, name = left_w1,  value = -0.26193
[INFO] [1635290356.613722]: time = 1.1419, name = left_w2,  value = 2.00875
