[time] 0.00097847 [qo_L] (-0.7869321442, 0.4045874327998337, 0.0149563127, 1.4116458200997546, 0.0464029188, 0.3879126464997445, 1.5823011827)
[time] 0.00097847 [q_L] (-0.8038059328519568, 0.15263108839459866, 0.01342233189399737, 1.2893108522176902, -0.0337475773334791, 0.08513593372764046, 1.5428011774157548)
[time] 0.00097847 [dq_L] (0.010995574285501701, -0.011388273367126762, -0.003926990816250607, -0.012173671530376884, -0.001570796326500243, 0.029452431121879556, 0.012173671530376884)
[time] 0.00097847 [tau_L] (0.11376001509205916, 3.8647570833804683, 0.017487381070639667, 1.926326858479247, 0.24060856803308733, 0.8641514507609739, 0.040989500630802374)
[time] 0.00097847 [qo_R] (0.7869321442, 0.4045874327998337, -0.0149563127, 1.4116458200997546, -0.0464029188, 0.3879126464997445, -1.5823011827)
[time] 0.00097847 [q_R] (0.7850146682003605, 0.40382044241083515, -0.013038836697026017, 1.4101118392636667, -0.051004861197190006, 0.3834951969713534, -1.5823011827038043)
[time] 0.00097847 [dq_R] (-0.012959069693627005, 0.01021017612225158, 0.00510508806112579, 0.012959069693627005, 0.0011780972448751821, 0.02042035224450316, -0.007461282550876154)
[time] 0.00097847 [tau_R] (0.08397010846453042, -0.06507159803341679, -0.022350100167684392, -0.07418350639043002, 0.013688017467082505, -0.017378220654100454, 0.011191923832020667)
[time] 0.002781153 [qo_L] (-0.7869321442, 0.40458739060251026, 0.0149563127, 1.411645757818689, 0.0464029188, 0.3879125816373401, 1.5823011827)
[time] 0.002781153 [q_L] (-0.8038059328519568, 0.15263108839459866, 0.01342233189399737, 1.2893108522176902, -0.0337475773334791, 0.08513593372764046, 1.5428011774157548)
[time] 0.002781153 [dq_L] (0.010995574285501701, -0.011388273367126762, -0.003926990816250607, -0.012173671530376884, -0.001570796326500243, 0.029452431121879556, 0.012173671530376884)
[time] 0.002781153 [tau_L] (0.11376001509205916, 3.864224529260911, 0.017487381070639667, 1.925540836159777, 0.24060856803308733, 0.8639877307057607, 0.040989500630802374)
[time] 0.002781153 [qo_R] (0.7869321442, 0.40458739060251026, -0.0149563127, 1.411645757818689, -0.0464029188, 0.3879125816373401, -1.5823011827)
[time] 0.002781153 [q_R] (0.7850146682003605, 0.40382044241083515, -0.013038836697026017, 1.4101118392636667, -0.051004861197190006, 0.3834951969713534, -1.5823011827038043)
[time] 0.002781153 [dq_R] (-0.012959069693627005, 0.01021017612225158, 0.00510508806112579, 0.012959069693627005, 0.0011780972448751821, 0.02042035224450316, -0.007461282550876154)
[time] 0.002781153 [tau_R] (0.08397010846453042, -0.06560415215297405, -0.022350100167684392, -0.07496952870990004, 0.013688017467082505, -0.01754194070931367, 0.011191923832020667)
[time] 0.004991531 [qo_L] (-0.7869321442, 0.4045872214824111, 0.0149563127, 1.411645508206175, 0.0464029188, 0.3879123216792349, 1.5823011827)
[time] 0.004991531 [q_L] (-0.8038059328519568, 0.15263108839459866, 0.01342233189399737, 1.2893108522176902, -0.0337475773334791, 0.08513593372764046, 1.5428011774157548)
[time] 0.004991531 [dq_L] (0.010995574285501701, -0.011388273367126762, -0.003926990816250607, -0.012173671530376884, -0.001570796326500243, 0.029452431121879556, 0.012173671530376884)
[time] 0.004991531 [tau_L] (0.11376001509205916, 3.8631986702422947, 0.017487381070639667, 1.9240267213390483, 0.24060856803308733, 0.8636723567578355, 0.040989500630802374)
[time] 0.004991531 [qo_R] (0.7869321442, 0.4045872214824111, -0.0149563127, 1.411645508206175, -0.0464029188, 0.3879123216792349, -1.5823011827)
[time] 0.004991531 [q_R] (0.7850146682003605, 0.40382044241083515, -0.013038836697026017, 1.4101118392636667, -0.051004861197190006, 0.3834951969713534, -1.5823011827038043)
[time] 0.004991531 [dq_R] (-0.012959069693627005, 0.01021017612225158, 0.00510508806112579, 0.012959069693627005, 0.0011780972448751821, 0.02042035224450316, -0.007461282550876154)
[time] 0.004991531 [tau_R] (0.08397010846453042, -0.06663001117159004, -0.022350100167684392, -0.07648364353062882, 0.013688017467082505, -0.01785731465723891, 0.011191923832020667)
[time] 0.008092165 [qo_L] (-0.7869321442, 0.4045848343779976, 0.0149563127, 1.4116419849635993, 0.0464029188, 0.3879086524102157, 1.5823011827)
[time] 0.008092165 [q_L] (-0.8038059328519568, 0.15224759319762732, 0.012655341500054663, 1.2893108522176902, -0.033364082136507746, 0.08513593372764046, 1.5428011774157548)
[time] 0.008092165 [dq_L] (-0.0011780972448751821, 0.011388273367126762, 0.006675884387626033, -0.013744467856877126, 0.00510508806112579, 0.005890486224375911, 0.005497787142750851)
[time] 0.008092165 [tau_L] (0.17462837274394358, 3.691393795536632, -0.005184854969338397, 1.9258698358693973, 0.23879049400341062, 0.8969453244260734, 0.05100332721224142)
[time] 0.008092165 [qo_R] (0.7869321442, 0.4045848343779976, -0.0149563127, 1.4116419849635993, -0.0464029188, 0.3879086524102157, -1.5823011827)
[time] 0.008092165 [q_R] (0.7853981633973318, 0.40305345201689247, -0.013038836697026017, 1.4089613536727525, -0.051004861197190006, 0.3834951969713534, -1.5823011827038043)
[time] 0.008092165 [dq_R] (-0.030237829285129678, 0.007461282550876154, 0.012566370612001944, 0.0011780972448751821, 0.008246680714126275, 0.014137166938502187, -0.019634954081253035)
[time] 0.008092165 [tau_R] (0.1665289544523304, -0.041241655630466015, -0.04100330654487478, 0.019193075780319025, 0.012981159120157395, -0.010502486376254925, 0.029452431127585988)
[time] 0.010018587 [qo_L] (-0.7869321442, 0.40458202292479467, 0.0149563127, 1.4116378354041714, 0.0464029188, 0.3879043308656374, 1.5823011827)
[time] 0.010018587 [q_L] (-0.8038059328519568, 0.15224759319762732, 0.012655341500054663, 1.2893108522176902, -0.033364082136507746, 0.08513593372764046, 1.5428011774157548)
[time] 0.010018587 [dq_L] (-0.0011780972448751821, 0.011388273367126762, 0.006675884387626033, -0.013744467856877126, 0.00510508806112579, 0.005890486224375911, 0.005497787142750851)
[time] 0.010018587 [tau_L] (0.17462837274394358, 3.686175001254347, -0.005184854969338397, 1.918167165594294, 0.23879049400341062, 0.8953409404645867, 0.05100332721224142)
[time] 0.010018587 [qo_R] (0.7869321442, 0.40458202292479467, -0.0149563127, 1.4116378354041714, -0.0464029188, 0.3879043308656374, -1.5823011827)
[time] 0.010018587 [q_R] (0.7853981633973318, 0.40305345201689247, -0.013038836697026017, 1.4089613536727525, -0.051004861197190006, 0.3834951969713534, -1.5823011827038043)
[time] 0.010018587 [dq_R] (-0.030237829285129678, 0.007461282550876154, 0.012566370612001944, 0.0011780972448751821, 0.008246680714126275, 0.014137166938502187, -0.019634954081253035)
[time] 0.010018587 [tau_R] (0.1665289544523304, -0.046460449912750904, -0.04100330654487478, 0.01149040550521574, 0.012981159120157395, -0.012106870337741663, 0.029452431127585988)
[time] 0.011514664 [qo_L] (-0.7869321442, 0.40457896048295955, 0.0149563127, 1.4116333153985117, 0.0464029188, 0.38789962352108853, 1.5823011827)
[time] 0.011514664 [q_L] (-0.8038059328519568, 0.15224759319762732, 0.012655341500054663, 1.2893108522176902, -0.033364082136507746, 0.08513593372764046, 1.5428011774157548)
[time] 0.011514664 [dq_L] (-0.0011780972448751821, 0.011388273367126762, 0.006675884387626033, -0.013744467856877126, 0.00510508806112579, 0.005890486224375911, 0.005497787142750851)
[time] 0.011514664 [tau_L] (0.17462837274394358, 3.6814746643725567, -0.005184854969338397, 1.9112297116108634, 0.23879049400341062, 0.8938959428849105, 0.05100332721224142)
[time] 0.011514664 [qo_R] (0.7869321442, 0.40457896048295955, -0.0149563127, 1.4116333153985117, -0.0464029188, 0.38789962352108853, -1.5823011827)
[time] 0.011514664 [q_R] (0.7853981633973318, 0.40305345201689247, -0.013038836697026017, 1.4089613536727525, -0.051004861197190006, 0.3834951969713534, -1.5823011827038043)
[time] 0.011514664 [dq_R] (-0.030237829285129678, 0.007461282550876154, 0.012566370612001944, 0.0011780972448751821, 0.008246680714126275, 0.014137166938502187, -0.019634954081253035)
[time] 0.011514664 [tau_R] (0.1665289544523304, -0.05116078679454118, -0.04100330654487478, 0.004552951521785177, 0.012981159120157395, -0.013551867917417935, 0.029452431127585988)
[time] 0.01300931 [qo_L] (-0.7869321442, 0.40457476360448485, 0.0149563127, 1.411627121023082, 0.0464029188, 0.3878931724098271, 1.5823011827)
[time] 0.01300931 [q_L] (-0.8038059328519568, 0.15224759319762732, 0.012655341500054663, 1.2893108522176902, -0.033364082136507746, 0.08513593372764046, 1.5428011774157548)
[time] 0.01300931 [dq_L] (-0.0011780972448751821, 0.011388273367126762, 0.006675884387626033, -0.013744467856877126, 0.00510508806112579, 0.005890486224375911, 0.005497787142750851)
[time] 0.01300931 [tau_L] (0.17462837274394358, 3.675884194374042, -0.005184854969338397, 1.9029784672137473, 0.23879049400341062, 0.8921772967920312, 0.05100332721224142)
[time] 0.01300931 [qo_R] (0.7869321442, 0.40457476360448485, -0.0149563127, 1.411627121023082, -0.0464029188, 0.3878931724098271, -1.5823011827)
